Samples,consensus_5,consensus_4,consensus_1,consensus_2,consensus_3
P-0029409-T01-IM6,30.3297106604403,71.84948250788995,6.649107420901069,0.0,37.65960774691913
P-0029323-T01-IM6,50.75651896429746,8.950425429562882,0.0,0.6443656086711851,5.351647528626081
P-0029333-T01-IM6,52.81782307632434,10.047851643190034,0.0,0.0,3.267003353584427
P-0029336-T01-IM6,59.472392130953274,8.362333779249546,0.0,0.0,3.146797094724794
P-0029329-T01-IM6,55.99879973415934,0.0,4.999241627134461,2.274057250878559,10.545795320682736
P-0029339-T01-IM6,51.358444631144266,13.59940435196119,41.3031325580521,0.0,0.0
P-0029328-T01-IM6,66.09139954389236,31.66768762636318,4.558640249954922,2.132602777832501,21.59963876916
P-0028847-T02-IM6,51.870772949045104,0.0,0.0,0.0,0.0
P-0008925-T01-IM6,55.23710129397134,8.999791291213759,5.09733068167018,1.0394100289001649,9.48333627224262
P-0029455-T01-IM6,54.924351598345346,15.761210903133575,0.0,0.0,4.354575513820947
P-0029433-T01-IM6,57.38773371866556,2.6530787281809087,0.0,0.0,6.31111868955145
P-0029432-T01-IM6,53.12404996131779,16.936660570853984,0.0,10.224640355037083,0.0
P-0029438-T01-IM6,61.52309007154663,17.213292313154952,0.0,0.0,4.798189711556179
P-0029451-T01-IM6,62.56868142404506,0.0,0.0,0.0,0.0
P-0029465-T01-IM6,46.35926751711521,40.96082485927663,8.32312916141362,8.470750931334711,8.476122387145837
P-0029466-T01-IM6,38.676287640125125,129.3587020341256,0.0,0.0,4.266930894837809
P-0029449-T01-IM6,42.32660276454078,23.406199312942366,30.50367777264927,1.0473996376704175,0.0
P-0029473-T01-IM6,50.08844698601639,76.79762060638832,0.0,0.0,8.936780715152617
P-0029478-T01-IM6,52.994644387072384,10.266770970747025,0.0,2.5330244817136327,4.225313612235224
P-0029477-T01-IM6,55.54127717832421,0.0,0.0,2.3046329724382124,7.502801908417428
P-0029460-T01-IM6,55.189032057514304,4.607064341639028,0.6790532864278137,0.8276676302835896,11.860820498640678
P-0029459-T01-IM6,52.95886094602287,42.11358278504706,9.89562311865078,6.670881877755524,11.750688561589163
P-0029624-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0029637-T01-IM6,59.2074571129911,0.0,0.0,0.3109087814934408,0.0
P-0029625-T01-IM6,46.12979575396214,50.79010558452299,9.258278322185253,1.8039567961629708,22.78988287551748
P-0029594-T01-IM6,50.55209845428505,34.78395327147,1.2937929358100753,2.312613597688833,22.681755997018502
P-0029583-T01-IM6,50.757998269732454,10.095257411435908,0.0,2.2513077897401947,9.339180634106118
P-0029585-T01-IM6,50.1217837954664,0.0,0.0,0.6276479711527877,0.0
P-0028916-T02-IM6,55.25098509290554,8.863744592793365,0.0,3.275719579819683,0.0
P-0029599-T01-IM6,35.753308683479,0.0,15.201719805672935,0.763095278351287,0.0
P-0029589-T01-IM6,53.489542374999964,0.0,0.0,0.0,0.0
P-0029588-T01-IM6,50.25241085401765,0.0,0.0,2.8960286254826983,0.0
P-0029584-T01-IM6,47.19152704963295,0.0,0.0,1.086045234933955,0.0
P-0029576-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0029586-T01-IM6,37.33878531512384,25.08840664257234,2.437272089906197,0.0,18.439291030594376
P-0029593-T01-IM6,53.8350175606468,0.0,2.1323996366895797,3.6452800953286038,6.355082451389141
P-0029591-T01-IM6,52.8989311330321,19.269269889155588,0.0,3.009178523085665,13.869944195992288
P-0029578-T01-IM6,43.99414841225931,22.364856178973028,0.0,0.7310131815734155,15.126358420796446
P-0029579-T01-IM6,52.3042163779147,0.0,0.0,2.9432479835233054,0.0
P-0029645-T01-IM6,50.55349475802749,28.985805624473493,1.4671281631176918,0.08379230099644189,23.188819585986774
P-0029608-T01-IM6,59.3530533659574,21.24219511521536,0.0,0.0,8.27853616291146
P-0029597-T01-IM6,55.24631651455726,1.9559726936844004,0.0,1.8331959021459168,4.700888590015325
P-0029663-T01-IM6,52.87507164786861,15.088785661878598,0.0,0.3709434477568938,15.494404916371929
P-0029649-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0029659-T01-IM6,57.28211773679079,7.355373430248784,0.0,0.0,2.904955619380572
P-0029561-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0029526-T01-IM6,55.20914981599109,8.559071643701765,0.0,1.0476265196814585,0.19817904165219505
P-0029559-T01-IM6,48.33817321157673,25.94965543221548,0.0,0.0,11.63724739778215
P-0029646-T01-IM6,57.59487720006218,0.0,0.0,0.010881112541947376,0.0
P-0029664-T01-IM6,45.97769129759389,31.62826929084266,0.0,0.0,8.823601994415617
P-0029613-T01-IM6,57.27665427406647,23.98305499280372,0.09017490523094335,3.4513646030428347,18.183124784077226
P-0027197-T01-IM6,53.346943621324215,0.0,0.0,1.2277033090557739,0.0
P-0029604-T01-IM6,57.450554669118375,0.0,0.0,1.3221420251369866,0.0
P-0029609-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0029655-T01-IM6,43.44792266435201,77.77157736954393,3.9254401062063398,0.0,46.90684918279064
P-0018064-T02-IM6,44.47302964989758,4.9111311668677855,9.726548374880165,7.71243830684113,0.0
P-0029654-T01-IM6,50.58877028084682,0.0,0.0,3.4836166363187453,0.0
P-0029612-T01-IM6,58.768231502022914,0.0,0.0,0.5637170924043275,0.0
P-0029525-T01-IM6,53.346943621324215,0.0,0.0,1.2277033090557739,0.0
P-0029615-T01-IM6,50.85374604819614,1.0922760711806783,0.0,1.7752960287056483,0.0
P-0029507-T01-IM6,52.31666513507939,0.0,0.0,0.5343506218834371,4.756732694324894
P-0029556-T01-IM6,45.88913770881451,56.61835917619971,8.554212447125433,0.0,34.31339123494828
P-0029508-T01-IM6,57.30633904155576,11.543363492707964,4.011597946866329,0.0,16.621689099145883
P-0029528-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0029549-T01-IM6,63.60597124080962,0.0,0.0,1.4638000992588056,0.0
P-0029535-T01-IM6,56.41931101193677,0.0,0.0,1.7993252075243795,8.703529191517703
P-0029545-T01-IM6,57.450554669118375,0.0,0.0,1.3221420251369866,0.0
P-0029540-T01-IM6,50.77680276442542,11.767464071164468,4.8304281558051905,0.41444881709361076,11.13189226193297
P-0029523-T01-IM6,55.231892146645976,16.673466142560837,17.726760969557603,0.0,8.645180547800402
P-0029522-T01-IM6,59.50236019301545,0.0,0.0,1.3693613831775933,0.0
P-0029562-T01-IM6,57.31003302750464,5.7865737932678565,0.0,0.0,2.62304539108314
P-0029515-T01-IM6,57.25522882362155,27.886218710290343,0.0,2.717211505060537,14.104709052749534
P-0029543-T01-IM6,25.739650339983623,124.57335579440429,17.174634053391614,1.362993425846841,47.64894901455386
P-0029527-T01-IM6,55.02263423786108,18.77066971608864,2.165678960586191,0.0,20.523829871697014
P-0029563-T01-IM6,60.97007795619214,0.0,3.8440164851821055,0.271525736571775,10.454898813402613
P-0029532-T01-IM6,57.080546279367276,0.0,0.0,4.212862721276612,0.0
P-0030169-T01-IM6,33.49646050015085,49.34474719782689,38.36480860985039,4.707489975739634,0.0
P-0029687-T01-IM6,55.02252427782082,32.71673393364643,3.6965432920235366,1.9636813285539854,20.876271344566035
P-0029688-T01-IM6,50.23495828557419,57.84952985929451,0.0,0.0,36.29642787343263
P-0030457-T01-IM6,50.92512970767603,0.0,0.0,4.071204647154791,0.0
P-0030957-T01-IM6,50.78520060716852,9.879488664032706,0.8093153660382468,3.1844723614603647,9.68636083996431
P-0029684-T01-IM6,63.89119553451109,0.0,4.713362261363907,2.6359911477731726,5.3169107454113425
P-0030706-T01-IM6,31.21016209940201,60.274170435851104,42.82646049683477,1.885063601275951,0.0
P-0030953-T01-IM6,39.09351517563369,100.25342277537908,11.98380268547946,0.8103863920289701,44.391019647292964
P-0030171-T01-IM6,52.3042163779147,0.0,0.0,2.9432479835233054,0.0
P-0030729-T01-IM6,46.27498578943774,35.46425325151321,7.779382821392769,3.329455627852002,14.362764936386393
P-0030439-T01-IM6,46.23657082688992,29.434380072458737,0.0,4.797473107923756,12.655703831676156
P-0029774-T01-IM6,60.82003702591999,0.0,0.0,0.6109364504449347,0.0
P-0029781-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0029728-T01-IM6,61.551005362260454,15.644492676174027,0.0,0.0,4.516279483258746
P-0029761-T01-IM6,55.09897187798618,12.534491791836057,0.0,0.0,1.8628696301189724
P-0029812-T01-IM6,39.81533059510446,19.019219894045513,26.15883044865061,0.0,2.377452412755121
P-0029767-T01-IM6,52.31666513507939,0.0,0.0,0.5343506218834371,4.756732694324894
P-0029734-T01-IM6,55.30539125194065,38.14812957423532,2.7772212366505697,16.515648259432307,1.6239553120974772
P-0029771-T01-IM6,44.760988111314695,25.447524198612726,30.75394419639347,11.503073887910691,0.0
P-0029708-T01-IM6,48.48980448285165,33.60955146304678,4.691728816071798,5.32565858483663,13.723173576787561
P-0029743-T01-IM6,54.393961074782695,45.56840400577118,0.0,0.0,9.71086985147217
P-0029721-T01-IM6,52.95037191101444,34.54552282155481,0.0,7.386616086638717,0.0
P-0029726-T01-IM6,39.14093870824176,88.01241545634505,0.0,0.0,5.867917167786775
P-0029704-T01-IM6,43.37653927986562,112.89491616562512,4.139575774649241,6.040780505640196,50.691828052035866
P-0029737-T01-IM6,46.69487946737799,2.4138020504677327,19.21935310007982,0.0,0.0
P-0029786-T01-IM6,53.41369039277717,1.0642567378304006,20.67693260595474,2.4038952700391962,0.0
P-0029724-T01-IM6,52.99192766196576,13.526235766126101,4.7519203696188805,1.4302217801011097,10.933776846350105
P-0029713-T01-IM6,51.141231138248415,13.01297104701752,19.97285465109972,4.616658930040299,0.0
P-0029736-T01-IM6,59.63414530055769,3.830870658438821,6.127467213632559,0.0,10.863470388068423
P-0029738-T01-IM6,57.59487720006218,0.0,0.0,0.010881112541947376,0.0
P-0029951-T01-IM6,39.899618979307164,27.933574222717905,18.59762751424708,2.5186912155970056,0.35569926993718115
P-0029919-T01-IM6,22.415652555702206,94.75566401477656,42.2931404305687,16.878220638516527,0.0
P-0029936-T01-IM6,59.2074571129911,0.0,0.0,0.3109087814934408,0.0
P-0029944-T01-IM6,48.680461246356934,21.919782133562368,16.997304723372118,0.0,5.296641490791034
P-0029920-T01-IM6,64.06505733932576,22.833545063125854,0.0,6.737131194908679,0.0
P-0029943-T01-IM6,53.01784306384642,0.0,0.0,4.817786968600492,2.7481747703365014
P-0029798-T01-IM6,52.73841557005175,0.0,0.0,0.0,1.10376952565715
P-0029928-T01-IM6,55.13794483957966,22.516468241111305,1.8283967384549606,4.450000615112983,13.802891281753187
P-0029940-T01-IM6,42.098343171993555,22.167592541693477,19.693022287629354,0.0,1.7256120878484897
P-0029929-T01-IM6,50.69050779894738,12.08937073081546,0.0,0.0,1.6610969077279634
P-0029916-T01-IM6,46.37028964996319,2.9891536190071744,2.257418655194477,0.0,9.459268181671986
P-0029948-T01-IM6,56.91256014662481,36.350023631227714,0.0,0.0,24.163927149582225
P-0029826-T01-IM6,52.61281493033166,0.0,0.0,0.4220590182825084,0.0
P-0029842-T01-IM6,34.774577861218205,118.2493656723923,18.676103543380055,6.3476264387342205,37.212869327407965
P-0030728-T01-IM6,52.479624529373545,78.04082114929686,0.0,0.0,5.875300250133757
P-0029819-T01-IM6,54.35602190181181,0.0,0.0,2.9904673415639116,0.0
P-0029840-T01-IM6,46.095000241415654,55.232968511515274,17.458285000234316,0.0,24.110374070591792
P-0029820-T01-IM6,46.234909531875765,10.172778287899405,0.0,0.0,11.609086894272979
P-0030390-T01-IM6,64.04575585267882,24.405450540458755,0.0,7.446600060794967,1.3612167674700923
P-0029831-T01-IM6,45.72145856205351,79.03389883948277,12.910726338911605,0.0,43.01517027628558
P-0029828-T01-IM6,66.07113060415458,9.814415189270917,0.0,0.0,3.590411292460028
P-0029852-T01-IM6,63.63265005901556,32.822591765434915,3.0437527726773728,0.0,32.80289054991495
P-0029845-T01-IM6,50.89840409702593,23.2184533411209,19.07979849035662,0.0,5.090504115811614
P-0029827-T01-IM6,56.037819035957774,0.0,0.0,5.928407395744143,0.0
P-0029838-T01-IM6,31.37628119758022,110.10440451862738,66.35010107278603,9.350487703827218,0.0
P-0029833-T01-IM6,46.83816277957087,19.709234236291074,31.073269691667626,3.3772148122857812,0.0
P-0029846-T01-IM6,62.865954461307425,0.0,0.0,7.245241491538059,0.0
P-0029816-T01-IM6,51.96785695108552,0.0,0.0,2.355659972687259,0.0
P-0029814-T01-IM6,74.6390524176856,46.105209581287305,0.0,0.0,4.141786792910546
P-0029918-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0029822-T01-IM6,50.939121632891535,1.0522374201465674,1.2929324682866163,5.964899008900387,0.5952506491027949
P-0029834-T01-IM6,44.157314838420284,22.373478770222484,7.944343104352026,2.1123433693011973,9.292785809474452
P-0030370-T01-IM6,77.28080416362631,1.1527084877753668,0.0,0.0,11.318663038481725
P-0029850-T01-IM6,48.581013842485675,0.5691788101729672,0.1531929452844644,0.3921788741346717,9.691722519943704
P-0031459-T01-IM6,47.19152704963295,0.0,0.0,1.086045234933955,0.0
P-0029853-T01-IM6,39.77200959966764,35.10080153414698,27.171880571031522,0.0,6.057303330845939
P-0029823-T01-IM6,50.230204927528156,51.13112198066728,0.0,0.0,4.853081760949567
P-0029841-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0029777-T01-IM6,52.95933863738612,25.475014687766397,1.0415196885544158,7.383350562994496,10.933324318509523
P-0029792-T01-IM6,59.3502763560435,0.0,0.0,0.17058193152972806,5.494831437372594
P-0029870-T01-IM6,52.55140509299753,0.0,0.0,0.7915907491813339,0.0
P-0029758-T01-IM6,55.36510018229939,0.0,0.0,4.753231374072052,0.0
P-0029750-T01-IM6,59.58017494114507,5.370188145838809,4.64192041658877,0.0,13.514958710387393
P-0029821-T01-IM6,39.717748588217354,9.903490337146813,3.095032809087615,0.2520638808508144,9.810120230560935
P-0029868-T01-IM6,55.00073900971602,31.58867061692444,0.0,2.8461812123893715,18.960987853178885
P-0029843-T01-IM6,48.98194146388168,9.276484269658306,23.605334536017804,2.5107756024822874,0.0
P-0029937-T01-IM6,61.55416571691253,0.0,0.0,1.4165807412181992,0.0
P-0029762-T01-IM6,40.06124571937425,62.03352999453563,26.92728970246935,15.801800909197453,0.0
P-0029775-T01-IM6,61.187523749324754,0.0,4.888696617743712,4.464312916167414,2.7446982258654953
P-0029875-T01-IM6,50.79613874002599,2.327950505134597,0.07468515909815207,1.4079518371421686,9.493607104360844
P-0029839-T01-IM6,29.948997701891173,115.78016292173348,2.06840520279266,1.1906674402729358,58.86210706269551
P-0029824-T01-IM6,53.49049043058406,0.0,0.0,1.086838078317311,3.401795897873758
P-0029809-T01-IM6,52.678246622755196,17.89184982809467,0.0,0.0,4.676554495071591
P-0026003-T02-IM6,51.96785695108552,0.0,0.0,2.355659972687259,0.0
P-0029945-T01-IM6,53.10793368859945,5.77981402761974,5.927587080646483,2.490346813344509,4.403285445346853
P-0029981-T01-IM6,38.224431262919055,33.33993493860025,57.543844853521335,0.0,0.0
P-0030111-T01-IM6,48.63834669648296,1.6498221496122678,0.0,2.824991499738764,3.990548755477962
P-0030001-T01-IM6,54.72886522103758,54.31988349144514,0.0,0.0,26.325694801400186
P-0030050-T01-IM6,64.29393987988905,22.782208234626964,0.0,18.338622573128866,0.0
P-0029990-T01-IM6,55.80229828678632,0.0,0.09790379287500428,2.5632073161912907,14.918896985756717
P-0030107-T01-IM6,53.92355259920422,0.0,0.0,0.0,0.0
P-0030025-T01-IM6,42.91989111804595,124.08097777964171,13.695742249835751,0.0,71.84614475705224
P-0029986-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0030090-T01-IM6,50.36533395378378,0.0,18.880472453234574,1.2058362089547363,0.0
P-0030104-T01-IM6,53.489542374999964,0.0,0.0,0.0,0.0
P-0030109-T01-IM6,50.3128028821692,32.90235008902157,0.0,0.0,10.130272544508896
P-0030091-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0030085-T01-IM6,63.60597124080962,0.0,0.0,1.4638000992588056,0.0
P-0030088-T01-IM6,50.89589653300829,0.0,0.0,3.303160470869679,6.575915818795872
P-0029988-T01-IM6,15.991209571253206,172.03685204987977,10.727765815744894,0.0,90.52977608337883
P-0030024-T01-IM6,58.501089296410804,0.0,0.0,2.614041466797018,0.0
P-0029966-T01-IM6,50.55512131792494,0.0,0.0,6.961925343294418,0.0
P-0029965-T01-IM6,46.65265829701975,20.752061824861304,16.29022853952779,7.243872589497675,0.0
P-0029962-T01-IM6,57.344924211747426,20.23048280097805,2.831189613823977,2.784651509053889,14.811656779710322
P-0029977-T01-IM6,50.52792575765068,33.55852221639741,0.0,0.811104308950788,20.138199147777076
P-0029980-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0030019-T01-IM6,57.15565158909401,0.0,0.0,0.2636894234528342,0.0
P-0029958-T01-IM6,41.940277472771186,14.920486869838046,9.360945707886282,0.0,9.181867671885117
P-0030011-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0029975-T01-IM6,46.628902183017566,24.961616816484618,22.275116803967027,3.089052179316982,0.0
P-0029969-T01-IM6,55.19784387789537,25.42497446924476,11.565003410488073,0.47859824211864493,12.217017925577256
P-0030029-T01-IM6,48.702196744547294,12.020117109309638,14.402038721435952,0.0,3.6529531611822663
P-0029959-T01-IM6,61.7101983791213,29.790332576762562,0.0,5.162974807801398,12.669909536709808
P-0029357-T02-IM6,50.84448723723147,5.561047925310034,4.527629599802044,1.1739299764202693,7.217535595756438
P-0029971-T01-IM6,59.6026142051467,10.572921514819152,0.0,1.5412288841207897,4.935653446772589
P-0029976-T01-IM6,55.00369293696147,30.29078241522298,2.57266203230735,1.1479812591057568,22.03725548528086
P-0029997-T01-IM6,53.40338179487231,0.0,1.2956272873939256,1.0646362054024434,11.780165301020212
P-0030013-T01-IM6,46.27990355348837,0.0,19.11374348149402,0.0,0.0
P-0029982-T01-IM6,45.94373082589953,34.769972773679434,0.0,0.0,13.639316206073655
P-0030014-T01-IM6,52.54285218918925,67.94579066299258,3.6622753224364444,3.7114556126757843,34.815043486759436
P-0030086-T01-IM6,38.08556497840016,9.747352453244389,35.32825607006895,0.0,0.0
P-0030012-T01-IM6,64.58140055837532,0.0,0.0,6.704872838742615,0.0
P-0029999-T01-IM6,48.62849761406782,2.508061805718949,1.5276570759306494,2.0301155260668455,6.771349631736027
P-0028661-T01-IM6,55.24580534084083,10.72528936751006,4.085364111037899,2.8290035792897936,8.479280794289942
P-0030156-T01-IM6,52.88452502995104,27.74577803694204,0.0,5.1621057650342514,12.536899436367188
P-0030199-T01-IM6,48.78143102846587,18.71221112044328,16.82131500791159,2.591401045999385,0.0
P-0030175-T01-IM6,47.97145581784994,58.22552892106503,1.0811049760434084,0.0,41.5473569645246
P-0030196-T01-IM6,50.968030822142204,1.8638947294305814,4.602028814508496,4.921251421700463,0.0
P-0030146-T01-IM6,50.77608145760531,7.377731304538314,0.0,1.1047996306920689,5.071507480975864
P-0030161-T01-IM6,55.13388538986867,0.0,0.20921200207248228,2.018319449031042,8.401921092150703
P-0027313-T02-IM6,70.93123006034561,7.290886183047203,0.0,13.47508518060775,0.0
P-0030143-T01-IM6,45.76196723171283,65.15107872809307,0.0,0.0,27.072533355295363
P-0030147-T01-IM6,48.37811430112857,15.471657679263803,0.0,0.0,12.144210140658364
P-0030134-T01-IM6,46.541844630890495,2.8936928929017247,14.19587838512067,0.0,0.12068144261252364
P-0030150-T01-IM6,46.612170800943325,8.343247582485986,15.374996012892527,1.5492676024531364,0.0
P-0030183-T01-IM6,58.02911189952251,0.0,0.0,0.0,0.0
P-0030204-T01-IM6,52.84573836703816,8.479052006209104,0.0,0.0,2.985093125286995
P-0030180-T01-IM6,55.501919142146775,4.468825330604437,15.560592231549641,2.441871167024653,0.0
P-0030189-T01-IM6,51.90644711375137,0.0,0.0,2.725191703586084,0.0
P-0030162-T01-IM6,61.90963017503817,20.977487298530622,0.0,8.868632966098508,0.0
P-0030168-T01-IM6,54.66462045422876,0.0,0.0,0.469278376323115,0.0
P-0030142-T01-IM6,50.25241085401765,0.0,0.0,2.8960286254826983,0.0
P-0030187-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0030165-T01-IM6,52.93059722566422,14.499882439330797,4.245708033619106,0.0,14.47774878478664
P-0030230-T01-IM6,55.01081324602421,13.782035606448412,0.0,0.0,7.772110126735552
P-0028283-T02-IM6,57.419669720586036,0.0,10.640930990012713,0.1830527230959426,1.9895022390990558
P-0030231-T01-IM6,55.14767392405593,3.2108138072861645,0.0,0.0,2.099293687441485
P-0030251-T01-IM6,57.04689731644541,0.0,0.0,7.691171428252283,0.0
P-0030271-T01-IM6,57.91089760564491,0.0,1.1453332869441484,2.5965626658447385,14.540140038037503
P-0030249-T01-IM6,53.28553378399006,0.0,0.0,1.5972350399546,0.0
P-0030261-T01-IM6,50.404226356451204,21.59128839003668,0.0,0.0,5.280443704619669
P-0030243-T01-IM6,39.02197493910453,132.24085835847848,17.750220952367545,5.222273394163717,47.565724716803
P-0030234-T01-IM6,61.853426934260455,1.1114875672962183,0.0,0.4058400938914934,5.680092559098574
P-0030269-T01-IM6,57.59487720006218,0.0,0.0,0.010881112541947376,0.0
P-0030259-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0030252-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0030238-T01-IM6,44.083810055622614,32.18878275390643,0.0,7.499210248511607,5.985303106527255
P-0030265-T01-IM6,59.50236019301545,0.0,0.0,1.3693613831775933,0.0
P-0030236-T01-IM6,45.10751634233338,0.0,3.336535495574649,1.375848869982477,6.686257141601544
P-0030211-T01-IM6,55.19536361997392,17.029776102900925,0.0,4.3719357320374765,3.1215315220530333
P-0030264-T01-IM6,56.84408584829722,0.0,25.538923622401462,1.142501757769386,0.0
P-0030244-T01-IM6,47.19152704963295,0.0,0.0,1.086045234933955,0.0
P-0030219-T01-IM6,49.656472111893166,0.0,3.191203957965079,1.2653132572393415,7.6878703917906295
P-0030202-T01-IM6,43.763236179509285,36.91292432526523,0.0,0.0,26.71697645251384
P-0030228-T01-IM6,52.52978613321742,79.48324046256755,0.0,5.860885319614908,17.007539025375515
P-0030188-T01-IM6,53.098923437603574,0.44084246789538756,3.9304074321441083,1.6811832569320002,4.965864979283579
P-0030184-T01-IM6,55.30420262806524,5.9462965397514935,9.960032308802694,0.0,6.025636055412809
P-0030145-T01-IM6,60.14143008375198,0.0,0.0,6.0228461118253565,0.0
P-0030262-T01-IM6,46.431645535889885,5.494500687979359,2.660712030910101,2.721571151184532,5.605655471016783
P-0030144-T01-IM6,53.040195329037594,2.440024147819458,0.28142728930336114,2.800197123295137,7.6375156590787565
P-0030125-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0030131-T01-IM6,57.450554669118375,0.0,0.0,1.3221420251369866,0.0
P-0030129-T01-IM6,52.835466346128435,28.017049761778566,0.9818206845436616,3.1963392013460306,18.77210935084643
P-0030138-T01-IM6,57.641772747393176,17.502494592974223,13.604991481522665,5.861544466272896,0.0
P-0030303-T01-IM6,46.19025615302829,0.0,0.0,2.3307253185533785,0.0
P-0030299-T01-IM6,55.173063286414006,0.0,0.0,2.8543824506409656,0.0
P-0029495-T03-IM6,56.27720036715765,0.0,0.0,0.7693060452746078,0.0
P-0030323-T01-IM6,61.874001011314704,28.724604570535934,0.0,9.69024573684331,0.0
P-0030319-T01-IM6,52.17358931936348,0.0,0.0,0.6748673291933937,0.0
P-0030309-T01-IM6,59.646682723959266,0.0,0.0,0.05810047058255363,0.0
P-0030308-T01-IM6,59.646682723959266,0.0,0.0,0.05810047058255363,0.0
P-0030300-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0030338-T01-IM6,57.63707437289606,12.968887591999458,0.0,13.617080085083366,0.0
P-0033186-T01-IM6,57.450554669118375,0.0,0.0,1.3221420251369866,0.0
P-0030297-T01-IM6,41.6982596994604,21.669462335927136,4.340237485154864,0.0,20.694657082435427
P-0030342-T01-IM6,57.091593186086186,36.582159616260626,0.0,0.0,16.608711454155976
P-0031686-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0030305-T01-IM6,54.96843887703261,25.886609816094648,6.946354985779518,0.0,22.586606805706055
P-0029719-T01-IM6,50.78357655163823,16.577012979633533,0.0,5.76066328639212,7.176991644634712
P-0030332-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0030289-T01-IM6,54.72669851228283,38.80191837855738,0.0,0.0,18.858575862513717
P-0030326-T01-IM6,63.86278523017358,19.28955680209674,0.0,0.0,7.09350082930277
P-0031612-T01-IM6,28.63194536450964,23.858327462304914,15.66465157269064,0.0,8.652557756831774
P-0030293-T01-IM6,48.79645640083488,0.0,2.770247175201338,1.9089559466521353,8.542717765609602
P-0030288-T01-IM6,64.13744376508343,2.063538847058049,1.3594400727032208,4.237119414396077,6.5000816183861785
P-0030328-T01-IM6,17.86175980223194,63.531933829107466,43.689226671828486,0.0,0.0
P-0030327-T01-IM6,54.66462045422876,0.0,0.0,0.469278376323115,0.0
P-0032402-T01-IM6,59.646682723959266,0.0,0.0,0.05810047058255363,0.0
P-0029974-T02-IM6,54.163233323646,0.0,0.0,2.2619963114327453,3.3326402314277654
P-0030382-T01-IM6,46.070133563130234,22.312799724042574,0.0,0.0,17.563813561864485
P-0030365-T01-IM6,66.16526118288841,34.009856672619314,0.0,4.966677681602721,0.0
P-0030493-T01-IM6,2.54453677536575,121.34460020971537,66.16831533293306,8.234078027442033,0.0
P-0030387-T01-IM6,59.603713094825096,12.879996544327065,0.0,1.2409673350365158,0.1415279376548917
P-0030360-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0030381-T01-IM6,54.079016459617705,0.0,7.632777971600118,0.3813772790551296,5.886364532768239
P-0030383-T01-IM6,53.44366289408113,0.0,5.0755845547214955,1.6538453012526324,7.357780183261696
P-0030384-T01-IM6,50.49917608483511,36.45784396036552,2.9212731500034166,0.0,26.07955921939969
P-0030376-T01-IM6,4.654749548639736,144.07289694426066,77.30034146939626,3.72642751228658,0.0
P-0030367-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0030463-T01-IM6,55.8514236486296,0.0,1.3232382514398682,2.4909197998631085,13.825621569488215
P-0030368-T01-IM6,58.768231502022914,0.0,0.0,0.5637170924043275,0.0
P-0030362-T01-IM6,42.28830114789018,0.0,19.81276750278041,1.339754163671552,0.0
P-0030529-T01-IM6,55.17378741294836,59.35129304789007,18.70588580802235,6.528421896185562,12.471350106879608
P-0030502-T01-IM6,58.768231502022914,0.0,0.0,0.5637170924043275,0.0
P-0030523-T01-IM6,56.410275980699346,0.0,0.0,0.0,0.19424954714831033
P-0030526-T01-IM6,57.24065208900206,18.21046671944516,2.1594317868249835,0.0,20.513929626154262
P-0030483-T01-IM6,48.133504057641176,72.86104422102161,0.0,4.796424082936697,17.601918398464576
P-0030471-T01-IM6,44.091769325746064,10.637289320794087,0.0,0.0,1.2174827099927306
P-0030491-T01-IM6,33.90888559976561,112.42309838037396,0.0,0.0,71.6618478938532
P-0030453-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0030452-T01-IM6,37.70146353127568,11.641655574496593,16.1880684564713,0.0,0.0
P-0030527-T01-IM6,55.14977464143833,21.03224751967002,7.146726015245708,0.2668558435020692,14.594502151975295
